"","gutenberg_id","text"
"919",12242,""
"920",12242,"Then look out for the little brook in March,"
"921",12242,"When the rivers overflow,"
"922",12242,"And the snows come hurrying from the hills,"
"923",12242,"And the bridges often go."
"924",12242,""
"925",12242,"And later, in August it may be,"
"926",12242,"When the meadows parching lie,"
"927",12242,"Beware, lest this little brook of life"
"928",12242,"Some burning noon go dry!"
"929",12242,""
"930",12242,""
"931",12242,""
"932",12242,""
"933",12242,""
"934",12242,"X."
"935",12242,""
"936",12242,"TRANSPLANTED."
"937",12242,""
"938",12242,"As if some little Arctic flower,"
"939",12242,"Upon the polar hem,"
"940",12242,"Went wandering down the latitudes,"
"941",12242,"Until it puzzled came"
"942",12242,"To continents of summer,"
"943",12242,"To firmaments of sun,"
"944",12242,"To strange, bright crowds of flowers,"
"945",12242,"And birds of foreign tongue!"
"946",12242,"I say, as if this little flower"
"947",12242,"To Eden wandered in --"
"948",12242,"What then? Why, nothing, only,"
"949",12242,"Your inference therefrom!"
"950",12242,""
"951",12242,""
"952",12242,""
"953",12242,""
"954",12242,""
"955",12242,"XI."
"956",12242,""
"957",12242,"THE OUTLET."
"958",12242,""
"959",12242,"My river runs to thee:"
"960",12242,"Blue sea, wilt welcome me?"
"961",12242,""
"962",12242,"My river waits reply."
"963",12242,"Oh sea, look graciously!"
"964",12242,""
"965",12242,"I'll fetch thee brooks"
"966",12242,"From spotted nooks, --"
"967",12242,""
"968",12242,"Say, sea,"
"969",12242,"Take me!"
"970",12242,""
"971",12242,""
"972",12242,""
"973",12242,""
"974",12242,""
"975",12242,"XII."
"976",12242,""
"977",12242,"IN VAIN."
"978",12242,""
"979",12242,"I cannot live with you,"
"980",12242,"It would be life,"
"981",12242,"And life is over there"
"982",12242,"Behind the shelf"
"983",12242,""
"984",12242,"The sexton keeps the key to,"
"985",12242,"Putting up"
"986",12242,"Our life, his porcelain,"
"987",12242,"Like a cup"
"988",12242,""
"989",12242,"Discarded of the housewife,"
"990",12242,"Quaint or broken;"
"991",12242,"A newer Sevres pleases,"
"992",12242,"Old ones crack."
"993",12242,""
"994",12242,"I could not die with you,"
"995",12242,"For one must wait"
"996",12242,"To shut the other's gaze down, --"
"997",12242,"You could not."
"998",12242,""
"999",12242,"And I, could I stand by"
"1000",12242,"And see you freeze,"
"1001",12242,"Without my right of frost,"
"1002",12242,"Death's privilege?"
"1003",12242,""
"1004",12242,"Nor could I rise with you,"
"1005",12242,"Because your face"
"1006",12242,"Would put out Jesus',"
"1007",12242,"That new grace"
"1008",12242,""
"1009",12242,"Glow plain and foreign"
"1010",12242,"On my homesick eye,"
"1011",12242,"Except that you, than he"
"1012",12242,"Shone closer by."
"1013",12242,""
"1014",12242,"They'd judge us -- how?"
"1015",12242,"For you served Heaven, you know,"
"1016",12242,"Or sought to;"
"1017",12242,"I could not,"
"1018",12242,""
"1019",12242,"Because you saturated sight,"
"1020",12242,"And I had no more eyes"
"1021",12242,"For sordid excellence"
"1022",12242,"As Paradise."
"1023",12242,""
"1024",12242,"And were you lost, I would be,"
"1025",12242,"Though my name"
"1026",12242,"Rang loudest"
"1027",12242,"On the heavenly fame."
"1028",12242,""
"1029",12242,"And were you saved,"
"1030",12242,"And I condemned to be"
"1031",12242,"Where you were not,"
"1032",12242,"That self were hell to me."
"1033",12242,""
"1034",12242,"So we must keep apart,"
"1035",12242,"You there, I here,"
"1036",12242,"With just the door ajar"
"1037",12242,"That oceans are,"
"1038",12242,"And prayer,"
"1039",12242,"And that pale sustenance,"
"1040",12242,"Despair!"
"1041",12242,""
"1042",12242,""
"1043",12242,""
"1044",12242,""
"1045",12242,""
"1046",12242,"XIII."
"1047",12242,""
"1048",12242,"RENUNCIATION."
"1049",12242,""
"1050",12242,"There came a day at summer's full"
"1051",12242,"Entirely for me;"
"1052",12242,"I thought that such were for the saints,"
"1053",12242,"Where revelations be."
"1054",12242,""
"1055",12242,"The sun, as common, went abroad,"
"1056",12242,"The flowers, accustomed, blew,"
"1057",12242,"As if no soul the solstice passed"
"1058",12242,"That maketh all things new."
"1059",12242,""
"1060",12242,"The time was scarce profaned by speech;"
"1061",12242,"The symbol of a word"
"1062",12242,"Was needless, as at sacrament"
"1063",12242,"The wardrobe of our Lord."
"1064",12242,""
"1065",12242,"Each was to each the sealed church,"
"1066",12242,"Permitted to commune this time,"
"1067",12242,"Lest we too awkward show"
"1068",12242,"At supper of the Lamb."
"1069",12242,""
"1070",12242,"The hours slid fast, as hours will,"
"1071",12242,"Clutched tight by greedy hands;"
"1072",12242,"So faces on two decks look back,"
"1073",12242,"Bound to opposing lands."
"1074",12242,""
"1075",12242,"And so, when all the time had failed,"
"1076",12242,"Without external sound,"
"1077",12242,"Each bound the other's crucifix,"
"1078",12242,"We gave no other bond."
"1079",12242,""
"1080",12242,"Sufficient troth that we shall rise --"
"1081",12242,"Deposed, at length, the grave --"
"1082",12242,"To that new marriage, justified"
"1083",12242,"Through Calvaries of Love!"
"1084",12242,""
"1085",12242,""
"1086",12242,""
"1087",12242,""
"1088",12242,""
"1089",12242,"XIV."
"1090",12242,""
"1091",12242,"LOVE'S BAPTISM."
"1092",12242,""
"1093",12242,"I'm ceded, I've stopped being theirs;"
"1094",12242,"The name they dropped upon my face"
"1095",12242,"With water, in the country church,"
"1096",12242,"Is finished using now,"
"1097",12242,"And they can put it with my dolls,"
"1098",12242,"My childhood, and the string of spools"
"1099",12242,"I've finished threading too."
"1100",12242,""
"1101",12242,"Baptized before without the choice,"
"1102",12242,"But this time consciously, of grace"
"1103",12242,"Unto supremest name,"
"1104",12242,"Called to my full, the crescent dropped,"
"1105",12242,"Existence's whole arc filled up"
"1106",12242,"With one small diadem."
"1107",12242,""
"1108",12242,"My second rank, too small the first,"
"1109",12242,"Crowned, crowing on my father's breast,"
"1110",12242,"A half unconscious queen;"
"1111",12242,"But this time, adequate, erect,"
"1112",12242,"With will to choose or to reject."
"1113",12242,"And I choose -- just a throne."
"1114",12242,""
"1115",12242,""
"1116",12242,""
"1117",12242,""
"1118",12242,""
"1119",12242,"XV."
"1120",12242,""
"1121",12242,"RESURRECTION."
"1122",12242,""
"1123",12242,"'T was a long parting, but the time"
"1124",12242,"For interview had come;"
"1125",12242,"Before the judgment-seat of God,"
"1126",12242,"The last and second time"
"1127",12242,""
"1128",12242,"These fleshless lovers met,"
"1129",12242,"A heaven in a gaze,"
"1130",12242,"A heaven of heavens, the privilege"
"1131",12242,"Of one another's eyes."
"1132",12242,""
"1133",12242,"No lifetime set on them,"
"1134",12242,"Apparelled as the new"
"1135",12242,"Unborn, except they had beheld,"
"1136",12242,"Born everlasting now."
"1137",12242,""
"1138",12242,"Was bridal e'er like this?"
"1139",12242,"A paradise, the host,"
"1140",12242,"And cherubim and seraphim"
"1141",12242,"The most familiar guest."
"1142",12242,""
"1143",12242,""
"1144",12242,""
"1145",12242,""
"1146",12242,""
"1147",12242,"XVI."
"1148",12242,""
"1149",12242,"APOCALYPSE."
"1150",12242,""
"1151",12242,"I'm wife; I've finished that,"
"1152",12242,"That other state;"
"1153",12242,"I'm Czar, I'm woman now:"
"1154",12242,"It's safer so."
"1155",12242,""
"1156",12242,"How odd the girl's life looks"
"1157",12242,"Behind this soft eclipse!"
"1158",12242,"I think that earth seems so"
"1159",12242,"To those in heaven now."
"1160",12242,""
"1161",12242,"This being comfort, then"
"1162",12242,"That other kind was pain;"
"1163",12242,"But why compare?"
"1164",12242,"I'm wife! stop there!"
"1165",12242,""
"1166",12242,""
"1167",12242,""
"1168",12242,""
"1169",12242,""
"1170",12242,"XVII."
"1171",12242,""
"1172",12242,"THE WIFE."
"1173",12242,""
"1174",12242,"She rose to his requirement, dropped"
"1175",12242,"The playthings of her life"
"1176",12242,"To take the honorable work"
"1177",12242,"Of woman and of wife."
"1178",12242,""
"1179",12242,"If aught she missed in her new day"
"1180",12242,"Of amplitude, or awe,"
"1181",12242,"Or first prospective, or the gold"
"1182",12242,"In using wore away,"
"1183",12242,""
"1184",12242,"It lay unmentioned, as the sea"
"1185",12242,"Develops pearl and weed,"
"1186",12242,"But only to himself is known"
"1187",12242,"The fathoms they abide."
"1188",12242,""
"1189",12242,""
"1190",12242,""
"1191",12242,""
"1192",12242,""
"1193",12242,"XVIII."
"1194",12242,""
"1195",12242,"APOTHEOSIS."
"1196",12242,""
"1197",12242,"Come slowly, Eden!"
"1198",12242,"Lips unused to thee,"
"1199",12242,"Bashful, sip thy jasmines,"
"1200",12242,"As the fainting bee,"
"1201",12242,""
"1202",12242,"Reaching late his flower,"
"1203",12242,"Round her chamber hums,"
"1204",12242,"Counts his nectars -- enters,"
"1205",12242,"And is lost in balms!"
"1206",12242,""
"1207",12242,""
"1208",12242,""
"1209",12242,""
"1210",12242,""
"1211",12242,""
"1212",12242,""
"1213",12242,""
"1214",12242,""
"1215",12242,""
"1216",12242,""
"1217",12242,"III. NATURE."
"1218",12242,""
"1219",12242,"I."
"1220",12242,""
"1221",12242,"New feet within my garden go,"
"1222",12242,"New fingers stir the sod;"
"1223",12242,"A troubadour upon the elm"
"1224",12242,"Betrays the solitude."
"1225",12242,""
"1226",12242,"New children play upon the green,"
"1227",12242,"New weary sleep below;"
"1228",12242,"And still the pensive spring returns,"
"1229",12242,"And still the punctual snow!"
"1230",12242,""
"1231",12242,""
"1232",12242,""
"1233",12242,""
"1234",12242,""
"1235",12242,"II."
"1236",12242,""
"1237",12242,"MAY-FLOWER."
"1238",12242,""
"1239",12242,"Pink, small, and punctual,"
"1240",12242,"Aromatic, low,"
"1241",12242,"Covert in April,"
"1242",12242,"Candid in May,"
"1243",12242,""
"1244",12242,"Dear to the moss,"
"1245",12242,"Known by the knoll,"
"1246",12242,"Next to the robin"
"1247",12242,"In every human soul."
"1248",12242,""
"1249",12242,"Bold little beauty,"
"1250",12242,"Bedecked with thee,"
"1251",12242,"Nature forswears"
"1252",12242,"Antiquity."
"1253",12242,""
"1254",12242,""
"1255",12242,""
"1256",12242,""
"1257",12242,""
"1258",12242,"III."
"1259",12242,""
"1260",12242,"WHY?"
"1261",12242,""
"1262",12242,"The murmur of a bee"
"1263",12242,"A witchcraft yieldeth me."
"1264",12242,"If any ask me why,"
"1265",12242,"'T were easier to die"
"1266",12242,"Than tell."
"1267",12242,""
"1268",12242,"The red upon the hill"
"1269",12242,"Taketh away my will;"
"1270",12242,"If anybody sneer,"
"1271",12242,"Take care, for God is here,"
"1272",12242,"That's all."
"1273",12242,""
"1274",12242,"The breaking of the day"
"1275",12242,"Addeth to my degree;"
"1276",12242,"If any ask me how,"
"1277",12242,"Artist, who drew me so,"
"1278",12242,"Must tell!"
"1279",12242,""
"1280",12242,""
"1281",12242,""
"1282",12242,""
"1283",12242,""
"1284",12242,"IV."
"1285",12242,""
"1286",12242,"Perhaps you'd like to buy a flower?"
"1287",12242,"But I could never sell."
"1288",12242,"If you would like to borrow"
"1289",12242,"Until the daffodil"
"1290",12242,""
"1291",12242,"Unties her yellow bonnet"
"1292",12242,"Beneath the village door,"
"1293",12242,"Until the bees, from clover rows"
"1294",12242,"Their hock and sherry draw,"
"1295",12242,""
"1296",12242,"Why, I will lend until just then,"
"1297",12242,"But not an hour more!"
"1298",12242,""
"1299",12242,""
"1300",12242,""
"1301",12242,""
"1302",12242,""
"1303",12242,"V."
"1304",12242,""
"1305",12242,"The pedigree of honey"
"1306",12242,"Does not concern the bee;"
"1307",12242,"A clover, any time, to him"
"1308",12242,"Is aristocracy."
"1309",12242,""
"1310",12242,""
"1311",12242,""
"1312",12242,""
"1313",12242,""
"1314",12242,"VI."
"1315",12242,""
"1316",12242,"A SERVICE OF SONG."
"1317",12242,""
"1318",12242,"Some keep the Sabbath going to church;"
"1319",12242,"I keep it staying at home,"
"1320",12242,"With a bobolink for a chorister,"
"1321",12242,"And an orchard for a dome."
"1322",12242,""
"1323",12242,"Some keep the Sabbath in surplice;"
"1324",12242,"I just wear my wings,"
"1325",12242,"And instead of tolling the bell for church,"
"1326",12242,"Our little sexton sings."
"1327",12242,""
"1328",12242,"God preaches, -- a noted clergyman, --"
"1329",12242,"And the sermon is never long;"
"1330",12242,"So instead of getting to heaven at last,"
"1331",12242,"I'm going all along!"
"1332",12242,""
"1333",12242,""
"1334",12242,""
"1335",12242,""
"1336",12242,""
"1337",12242,"VII."
"1338",12242,""
"1339",12242,"The bee is not afraid of me,"
"1340",12242,"I know the butterfly;"
"1341",12242,"The pretty people in the woods"
"1342",12242,"Receive me cordially."
"1343",12242,""
"1344",12242,"The brooks laugh louder when I come,"
"1345",12242,"The breezes madder play."
"1346",12242,"Wherefore, mine eyes, thy silver mists?"
"1347",12242,"Wherefore, O summer's day?"
"1348",12242,""
"1349",12242,""
"1350",12242,""
"1351",12242,""
"1352",12242,""
"1353",12242,"VIII."
"1354",12242,""
"1355",12242,"SUMMER'S ARMIES."
"1356",12242,""
"1357",12242,"Some rainbow coming from the fair!"
"1358",12242,"Some vision of the world Cashmere"
"1359",12242,"I confidently see!"
"1360",12242,"Or else a peacock's purple train,"
"1361",12242,"Feather by feather, on the plain"
"1362",12242,"Fritters itself away!"
"1363",12242,""
"1364",12242,"The dreamy butterflies bestir,"
"1365",12242,"Lethargic pools resume the whir"
"1366",12242,"Of last year's sundered tune."
"1367",12242,"From some old fortress on the sun"
"1368",12242,"Baronial bees march, one by one,"
"1369",12242,"In murmuring platoon!"
"1370",12242,""
"1371",12242,"The robins stand as thick to-day"
"1372",12242,"As flakes of snow stood yesterday,"
"1373",12242,"On fence and roof and twig."
"1374",12242,"The orchis binds her feather on"
"1375",12242,"For her old lover, Don the Sun,"
"1376",12242,"Revisiting the bog!"
"1377",12242,""
"1378",12242,"Without commander, countless, still,"
"1379",12242,"The regiment of wood and hill"
"1380",12242,"In bright detachment stand."
"1381",12242,"Behold! Whose multitudes are these?"
"1382",12242,"The children of whose turbaned seas,"
