short_title,word1,word2,n
Julius Caesar,night,titinius,1
Julius Caesar,ninth,hour,1
Julius Caesar,noble,blood,1
Julius Caesar,noble,bloods,1
Julius Caesar,noble,brother,1
Julius Caesar,noble,cato,1
Julius Caesar,noble,enterprise,1
Julius Caesar,noble,friend,1
Julius Caesar,noble,master,1
Julius Caesar,noble,minds,1
Julius Caesar,noble,noble,1
Julius Caesar,noble,pledge,1
Julius Caesar,noble,prisoner,1
Julius Caesar,noble,vessel,1
Julius Caesar,noble,wife,1
Julius Caesar,noble,wise,1
Julius Caesar,noblest,minded,1
Julius Caesar,noblest,roman,1
Julius Caesar,nobly,bears,1
Julius Caesar,northern,star,1
Julius Caesar,note,book,1
Julius Caesar,note,lucilius,1
Julius Caesar,noted,lucius,1
Julius Caesar,o'er,read,1
Julius Caesar,o'er,watch'd,1
Julius Caesar,obey,necessity,1
Julius Caesar,objects,arts,1
Julius Caesar,ocean,swell,1
Julius Caesar,octavius,antony,1
Julius Caesar,octavius,caesar,1
Julius Caesar,octavius,lead,1
Julius Caesar,octavius,messala,1
Julius Caesar,octavius,tent,1
Julius Caesar,octavius,wing,1
Julius Caesar,offence,whilst,1
Julius Caesar,offences,enforc'd,1
Julius Caesar,oft,interred,1
Julius Caesar,order'd,honourably,1
Julius Caesar,ordinary,oaths,1
Julius Caesar,ordinary,pitch,1
Julius Caesar,outlive,caesar,1
Julius Caesar,outward,favour,1
Julius Caesar,pardon,caesar,1
Julius Caesar,pardon,sir,1
Julius Caesar,partly,credit,1
Julius Caesar,patience,gentle,1
Julius Caesar,patience,hear,1
Julius Caesar,patient,expectation,1
Julius Caesar,peace,count,1
Julius Caesar,peace,freedom,1
Julius Caesar,peace,lead,1
Julius Caesar,peace,peace,1
Julius Caesar,peace,silence,1
Julius Caesar,peace,tonight,1
Julius Caesar,peevish,school,1
Julius Caesar,people,fell,1
Julius Caesar,people,twixt,1
Julius Caesar,people's,hearts,1
Julius Caesar,perilous,night,1
Julius Caesar,perils,surest,1
